Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
4,71,5,61.3,6,247.06
5,63,9,32.2,4,159.87
5,70,7,68.5,3,266.25
2,41,6,29.8,8,144.3
6,73,8,47.6,6,218.58
9,47,4,45.4,2,203.69
5,69,9,60.6,6,254.23
6,48,5,50.1,8,225.03
5,77,6,40.1,5,185.86
7,74,1,35.0,6,176.38
2,77,4,28.1,7,142.59
4,82,10,64.7,7,268.69
9,77,5,41.7,8,218.1
3,50,9,22.7,2,113.43
4,72,10,48.2,3,203.52
7,44,1,54.4,8,237.28
9,82,3,15.5,2,125.76
4,66,3,45.9,8,203.24
9,63,2,58.0,7,258.7
8,71,6,45.8,3,209.84
5,60,10,49.1,8,225.39
3,43,6,33.1,8,159.4
8,68,10,57.7,6,260.51
5,73,7,66.2,6,269.53
7,86,2,54.0,3,227.68
7,71,2,53.9,1,218.4
9,75,9,63.9,8,290.6
10,62,2,47.2,4,220.38
2,74,4,50.2,2,189.86
7,46,8,56.4,7,249.09
10,90,1,33.0,2,177.27
3,86,9,46.2,4,197.02
9,69,9,32.3,1,170.96
4,54,3,63.3,6,247.95
3,77,5,41.5,4,176.25
4,38,2,35.2,8,164.76
4,77,2,59.9,3,230.18
9,82,4,16.6,1,126.9
9,70,2,68.7,1,272.87
9,54,4,69.0,2,276.97
6,71,2,66.4,7,271.59
6,44,1,20.5,2,109.63
4,80,9,23.1,4,136.57
3,42,9,23.7,7,130.93
7,43,2,37.3,1,163.15
9,41,10,30.9,1,162.51
9,48,2,55.9,3,236.76
9,55,3,18.6,3,126.64
9,75,1,18.5,8,146.69
2,68,10,20.6,4,117.68
2,68,6,53.6,6,214.89
9,52,5,36.6,5,188.64
9,59,7,25.0,5,157.02
3,43,2,51.7,5,201.5
4,40,7,49.5,3,198.55
10,58,6,62.5,8,284.56
7,54,1,28.9,7,157.65
9,73,7,71.2,7,306.86
3,56,1,39.6,2,155.53
6,56,1,35.1,7,172.24
2,45,9,53.1,3,203.42
8,39,3,15.2,7,120.49
9,76,5,15.3,2,125.42
9,54,7,72.1,8,309.81
8,89,4,63.5,5,270.95
5,73,2,36.1,7,174.59
4,48,4,59.3,4,229.44
9,51,8,18.6,8,146.97
10,42,1,30.2,6,170.48
8,47,5,26.1,5,151.04
5,83,1,69.8,4,268.13
3,90,10,64.7,8,268.56
7,82,9,54.5,8,253.61
2,81,5,24.6,8,139.13
9,65,1,58.9,6,257.26
9,44,5,25.9,4,151.36
5,52,5,45.6,3,190.86
7,68,8,40.2,6,199.84
9,84,7,15.1,6,142.62
5,90,3,46.9,7,211.59
9,38,6,45.5,8,224.48
9,45,3,63.8,1,255.08
4,65,6,41.0,1,168.89
6,90,7,62.0,3,254.3
9,48,9,30.6,6,177.87
8,71,6,69.4,5,288.56
9,83,2,37.6,3,187.68
5,63,1,34.6,3,154.04
8,64,9,49.4,8,239.79
4,56,3,66.6,8,264.91
5,69,5,56.0,7,238.5
5,83,9,34.0,3,168.03
2,57,6,16.9,6,104.65
8,39,1,66.2,6,270.04
9,43,7,55.4,3,240.53
4,70,2,43.1,1,171.14
8,43,9,19.8,5,136.07
2,53,7,51.6,1,191.21
5,62,7,56.5,6,238.09
10,80,9,42.0,4,216.04
4,66,6,67.1,3,255.39
6,70,6,53.8,4,228.04
2,73,4,50.4,8,209.99
8,55,7,66.2,1,264.33
5,63,8,21.7,2,123.44
8,68,7,18.2,8,146.24
6,42,8,52.5,4,221.91
10,73,7,42.8,7,224.7
10,68,8,29.6,1,166.37
9,47,3,16.3,1,111.7
10,69,10,51.1,8,256.42
6,84,4,59.2,3,241.05
9,52,4,42.7,3,199.52
10,67,7,36.0,6,199.67
9,65,5,72.0,4,295.72
10,84,7,67.3,2,285.03
4,53,2,55.1,5,218.2
6,61,7,72.4,1,274.86
6,50,9,37.3,6,184.61
10,86,3,55.8,3,248.52
7,90,6,40.9,4,197.73
4,38,7,43.3,5,185.89
8,80,8,59.7,1,249.73
9,40,6,54.9,1,230.67
8,84,2,50.3,8,237.13
5,59,7,31.1,6,159.94
6,45,9,38.7,4,181.53
3,51,10,38.9,6,176.82
9,89,4,21.8,7,161.59
7,72,7,50.7,4,224.81
7,79,6,62.9,5,265.28
10,85,3,63.5,1,265.33
9,51,8,30.6,1,160.75
10,49,9,29.3,1,162.37
2,61,6,41.8,4,171.13
5,85,8,34.6,7,181.2
7,61,6,63.2,3,256.75
9,57,1,51.6,5,230.38
3,41,6,18.5,4,101.34
3,83,1,40.2,1,160.0
5,80,5,36.5,2,165.77
2,43,4,52.6,1,188.92
8,79,8,27.2,7,172.57
2,55,2,17.9,8,107.56
4,73,6,66.7,8,271.68
6,89,1,64.3,7,266.83
3,86,9,26.1,3,139.4
4,52,7,54.9,2,213.8
7,74,2,48.1,6,217.55
9,44,7,65.0,7,282.95
9,81,10,36.3,5,199.19
7,85,4,16.6,2,122.28
9,82,7,43.1,5,215.84
4,73,8,68.1,1,255.5
4,42,1,23.2,1,104.56
2,57,10,36.3,7,168.42
9,65,8,71.5,6,304.44
2,51,2,50.1,2,183.36
4,58,4,60.6,2,228.46
2,39,6,15.9,2,82.97
9,53,1,70.7,3,281.54
4,88,1,26.7,2,133.18
9,58,8,46.9,8,234.64
8,83,1,33.7,4,173.72
9,90,4,17.1,6,146.52
5,49,2,31.7,7,157.25
3,64,3,62.9,8,250.2
4,90,1,26.3,5,141.95
4,51,3,52.7,8,221.61
3,58,8,48.6,5,201.87
6,55,7,17.8,1,110.18
4,56,9,64.0,2,244.74
3,63,7,32.0,3,144.33
4,45,3,65.3,8,259.12
6,80,1,33.3,4,162.47
3,88,6,28.3,7,154.31
3,43,7,66.9,4,250.47
9,64,2,45.5,1,200.99
8,85,3,19.2,7,147.47
3,90,8,47.3,7,209.61
3,40,3,45.8,3,177.67
4,54,10,64.9,6,261.45
4,41,5,16.3,2,92.43
10,52,8,27.0,8,177.51
10,51,5,45.8,7,227.85
5,75,2,66.0,5,259.75
3,78,3,42.2,8,189.17
2,88,10,70.0,2,260.1
4,57,9,41.0,4,181.12
3,76,8,25.3,7,144.21
8,41,8,43.1,4,202.49
9,77,3,58.6,1,244.37
4,90,9,20.7,8,146.14
5,68,4,18.6,1,109.16
5,77,8,55.3,5,234.81
9,41,10,64.2,8,286.13
7,63,5,17.4,1,114.16
10,58,8,71.8,6,308.92
9,77,6,41.3,8,218.11
9,69,7,19.9,8,155.56
7,41,7,29.0,7,163.26
10,55,7,16.9,7,143.61
7,75,3,70.2,3,276.67
3,69,10,29.7,4,146.6
9,51,7,68.9,8,299.54
7,52,9,27.6,7,163.23
8,55,10,18.2,4,132.89
7,70,4,26.7,3,146.28
6,71,2,45.6,8,211.28
6,42,4,50.0,2,202.88
4,38,1,43.7,8,189.52
9,53,2,64.2,4,266.21
5,80,5,58.5,7,247.92
9,49,4,63.8,3,263.55
10,62,10,41.2,7,221.74
8,75,4,21.2,2,135.07
3,49,8,32.8,5,152.1
8,79,6,58.1,3,248.75
4,38,8,36.8,7,173.79
5,41,5,51.6,8,223.79
5,42,3,15.9,8,112.32
9,38,10,47.1,6,227.5
6,42,1,61.4,2,233.89
6,76,8,62.9,2,252.76
8,63,9,68.2,1,274.2
8,70,1,23.3,8,153.03
2,65,2,28.8,7,137.29
2,66,4,52.0,6,207.19
10,60,5,37.1,3,189.61
4,67,6,52.4,4,213.89
10,65,3,58.9,5,261.15
3,87,2,37.0,4,162.91
3,89,6,56.8,5,229.48
5,66,2,63.4,1,237.24
9,71,10,19.6,8,159.29
6,86,1,55.7,8,243.34
8,58,4,44.7,1,195.36
5,58,1,62.3,2,234.62
4,38,1,44.0,1,167.48
2,56,10,52.4,3,204.4
10,85,5,54.6,7,260.25
4,87,1,51.7,5,212.04
7,69,7,31.0,8,177.18
10,77,7,36.1,5,198.48
8,40,4,53.0,3,224.38
4,51,6,40.9,5,179.41
10,45,2,71.2,2,283.9
4,47,4,64.7,6,252.34
7,57,10,26.5,3,149.05
5,65,4,19.4,6,125.18
5,60,9,46.5,4,203.12
3,43,10,55.5,1,209.58
4,76,1,22.0,7,131.17
7,47,10,50.0,8,235.4
3,86,2,69.7,4,260.16
4,45,6,45.1,1,178.2
8,84,6,59.1,7,265.71
8,80,8,39.4,6,204.02
6,60,7,20.7,3,125.82
4,41,1,34.8,1,139.85
7,74,1,32.7,6,169.79
9,87,5,29.1,6,178.38
3,55,2,57.9,1,209.26
7,67,10,44.6,5,212.33
8,39,7,62.1,8,271.45
7,66,3,30.0,3,153.1
2,80,2,56.9,1,205.54
3,56,5,27.7,2,124.58
2,42,1,16.1,3,81.44
3,73,9,50.6,3,205.1
3,65,5,38.4,4,164.83
2,63,2,55.2,7,217.28
7,65,4,18.5,1,116.6
2,78,5,70.7,3,257.69
9,72,3,35.4,7,192.28
6,54,5,52.4,7,229.76
3,87,9,54.2,1,211.82
4,46,2,68.0,1,243.17
3,66,5,70.4,2,256.25
5,41,10,61.5,2,239.95
3,73,1,20.0,4,111.23
7,41,9,44.6,7,213.37
10,39,3,63.2,7,274.84
8,47,2,68.6,6,280.56
5,79,3,19.6,7,132.9
5,40,7,61.4,5,245.94
5,48,2,23.1,2,114.78
3,52,5,63.6,5,243.05
4,87,1,17.0,2,107.11
2,89,9,27.2,4,142.05
9,47,4,31.9,7,178.78
2,70,3,22.2,6,119.98
2,39,2,18.6,2,85.49
7,75,8,29.9,8,176.75
10,67,9,15.6,1,129.12
2,49,9,55.1,3,210.26
9,89,1,50.0,8,240.47
7,82,3,22.4,6,147.34
8,51,1,63.8,1,248.86
10,68,8,20.1,7,158.37
6,46,6,63.9,5,258.25
6,49,8,29.8,8,166.82
9,69,1,15.5,7,133.41
5,49,3,67.3,4,257.5
3,82,1,45.0,8,195.9
9,52,10,46.5,5,225.09
7,88,8,37.8,7,199.86
8,53,5,31.4,7,174.76
4,89,4,63.0,7,257.19
9,78,9,43.0,4,214.08
8,50,5,19.6,1,119.79
3,76,6,29.7,1,135.29
9,89,3,48.5,5,228.54
4,54,4,68.6,4,258.83
4,56,10,38.6,8,187.95
10,60,8,54.5,2,243.25
5,84,6,46.6,7,213.41
2,63,9,59.1,4,228.06
2,71,10,57.8,2,220.06
2,81,4,39.6,7,175.07
4,87,6,52.6,3,214.45
8,70,7,57.2,1,239.23
4,61,6,46.3,7,204.09
4,66,2,60.6,1,223.98
3,68,3,25.5,5,129.37
10,63,1,67.3,8,293.87
3,89,4,61.2,7,247.0
6,74,6,37.1,8,190.71
9,78,9,17.5,5,146.15
7,81,10,25.0,5,159.56
4,74,10,27.5,8,159.2
3,79,10,51.0,5,215.07
8,62,2,46.7,6,216.02
5,60,4,45.2,5,196.24
4,46,9,50.2,1,197.59
3,54,1,36.5,7,162.12
7,52,2,69.1,2,265.05
8,55,8,40.4,5,199.76
3,56,3,24.3,5,121.56
9,39,8,15.9,6,130.23
6,70,3,39.3,3,176.72
5,64,2,46.7,1,185.87
9,87,9,63.2,4,277.3
9,57,2,31.4,8,179.67
5,82,6,26.3,7,155.55
10,61,9,16.1,1,128.16
6,47,7,71.1,5,281.47
9,84,3,71.5,6,301.32
4,40,9,68.2,3,257.21
8,79,4,38.6,4,190.26
9,52,1,40.1,6,197.68
5,63,7,46.4,1,191.0
4,70,9,50.3,6,218.21
4,85,10,55.3,2,224.06
8,71,2,54.5,4,234.77
8,72,5,45.9,8,225.44
8,40,8,59.4,7,261.5
7,73,2,66.1,1,256.01
3,77,6,50.4,2,198.14
3,77,1,65.2,4,243.71
9,58,5,26.3,7,164.66
9,76,7,68.7,5,293.15
4,51,9,21.5,5,124.11
2,76,5,63.2,7,247.56
10,90,2,70.4,5,299.1
4,54,10,40.0,2,172.27
8,77,1,64.0,2,256.97
4,55,8,40.7,6,185.19
2,84,5,42.1,5,178.19
6,79,4,53.3,7,235.31
3,64,9,51.1,3,205.17
8,48,2,27.0,8,160.07
8,68,8,55.6,3,241.8
7,89,5,65.0,3,265.52
7,58,3,30.8,6,163.3
7,46,7,19.9,6,132.97
8,65,5,63.0,4,263.51
7,68,8,62.3,7,270.69
8,42,10,29.2,8,175.64
4,67,6,49.7,4,205.63
8,58,2,53.4,4,229.31
5,45,4,33.4,3,151.19
10,87,10,63.8,4,285.07
9,73,10,35.5,4,191.61
7,54,4,57.7,1,229.76
4,79,4,66.6,8,269.87
2,72,10,17.4,4,110.75
4,65,2,15.1,3,97.82
8,75,1,17.7,8,140.14
9,89,4,72.8,2,294.23
9,59,2,56.0,3,238.84
9,47,1,59.5,8,262.74
10,84,4,47.4,6,233.57
4,56,6,68.7,7,271.78
2,70,9,64.4,6,251.94
4,84,9,56.2,7,241.78
10,55,1,43.5,3,203.43
6,62,2,69.4,8,282.59
4,45,3,25.9,6,132.14
10,43,10,58.7,1,251.94
5,89,10,21.1,3,137.43
6,38,8,42.1,4,189.53
9,59,8,41.6,8,218.59
5,53,3,19.1,1,103.42
3,71,10,17.8,5,118.87
7,38,2,16.0,1,97.85
4,89,2,40.7,6,184.24
8,74,7,69.6,4,287.61
9,64,10,25.0,2,152.92
3,67,9,62.7,3,241.13
10,86,7,57.8,4,262.85
7,57,7,51.8,6,232.29
2,88,9,57.6,5,230.78
7,41,8,52.6,7,236.51
10,79,8,53.8,8,263.82
3,50,10,60.0,2,227.93
3,65,7,41.4,6,183.02
7,52,10,55.3,6,245.9
10,80,2,45.0,6,223.11
4,86,1,35.7,7,171.33
5,40,2,71.8,1,257.1
9,57,2,17.4,7,135.04
6,85,6,61.1,6,259.33
5,65,10,49.2,5,216.69
3,45,8,53.3,3,207.54
6,70,5,37.5,6,183.51
10,66,4,55.9,7,259.92
5,78,6,66.5,2,256.9
7,64,8,63.0,6,268.91
7,50,2,72.6,8,295.13
8,78,5,28.3,6,168.34
10,42,10,32.1,8,193.8
6,64,4,31.6,8,169.81
6,44,2,43.1,3,182.9
3,79,2,47.2,1,180.42
4,46,7,68.4,8,273.59
6,86,3,47.6,2,201.42
6,79,4,21.3,3,131.03
6,39,5,35.4,2,158.98
7,58,3,63.4,7,266.26
7,46,3,22.8,2,123.83
7,75,8,64.2,6,274.35
10,65,3,27.3,3,158.97
4,80,3,70.9,8,281.92
3,54,1,51.4,3,194.55
6,38,6,27.3,8,154.93
9,71,1,60.7,3,253.89
10,49,10,42.4,8,226.55
9,88,2,63.0,8,281.3
3,55,1,15.4,5,95.09
8,62,3,22.4,2,131.97
6,40,4,20.2,8,131.07
6,89,9,34.2,3,175.32
2,58,10,15.9,4,101.35
3,46,4,19.0,8,114.3
8,81,7,26.7,4,161.74
2,61,6,39.3,5,166.76
5,72,6,46.4,2,194.5
5,50,8,70.2,2,265.93
10,73,2,37.3,5,195.16
2,53,6,37.4,7,166.2
8,52,9,42.7,3,201.0
10,82,7,21.9,6,164.31
2,61,1,36.1,5,150.78
7,75,4,71.7,2,279.22
5,84,4,54.5,3,221.98
2,41,1,50.3,7,197.52
3,69,2,62.0,8,247.01
9,66,5,56.8,4,249.4
6,49,5,34.3,4,163.78
5,78,10,23.5,8,154.59
8,89,9,15.8,7,147.5
9,82,3,26.5,5,164.05
4,50,3,71.7,2,259.79
2,54,1,45.8,1,166.18
3,82,1,55.0,8,226.46
2,75,5,55.2,8,226.22
7,80,5,34.1,8,186.43
5,62,1,63.9,3,243.44
10,51,5,71.0,1,285.22
9,45,6,46.1,6,221.07
6,59,10,48.9,5,219.49
3,42,5,47.7,1,179.72
2,74,6,22.4,8,131.83
7,38,8,46.5,7,217.35
10,39,7,73.0,3,294.93
6,73,5,31.5,3,157.16
4,84,6,27.6,3,143.29
10,39,6,26.0,7,166.43
3,56,3,45.1,2,174.82
6,43,6,31.8,6,162.95
3,82,3,22.1,3,119.76
8,50,6,49.0,3,216.24
2,44,10,26.7,1,117.32
7,86,2,63.1,6,265.34
3,79,3,23.7,7,134.89
6,81,7,47.2,7,220.69
10,74,9,35.6,3,192.54
10,47,1,61.0,3,255.64
9,43,7,49.1,5,227.88
9,46,1,56.1,4,239.08
7,90,9,55.4,8,257.65
6,89,2,42.2,5,194.74
2,58,10,18.5,3,105.23
7,77,6,23.1,4,144.97
5,78,2,38.7,8,186.62
7,67,4,23.4,7,148.43
5,82,4,49.5,5,212.94
6,89,1,69.8,4,273.8
4,75,7,46.2,6,204.01
5,66,6,26.2,7,149.09
9,69,7,47.9,3,221.87
8,85,9,67.1,8,297.31
9,88,4,34.8,4,186.6
4,50,9,51.8,8,226.11
8,58,4,60.2,7,262.4
6,41,3,67.0,3,256.24
2,43,2,54.8,6,209.56
10,63,1,38.1,7,201.3
10,74,8,25.8,1,157.72
3,50,8,52.9,2,203.91
3,79,2,47.0,4,189.65
3,54,3,61.3,5,233.86
8,68,8,46.0,7,225.53
7,42,2,72.1,5,281.88
7,69,7,35.2,4,176.93
7,79,10,61.2,5,265.02
5,41,8,30.8,5,154.08
2,80,9,24.9,6,138.5
6,44,1,67.2,5,261.83
2,58,5,58.0,3,215.65
2,53,2,68.8,6,253.96
3,69,4,71.6,2,259.16
6,79,9,58.1,1,236.52
2,76,10,64.0,3,243.1
6,42,5,40.6,8,195.01
8,73,1,61.0,1,243.87
2,79,9,33.4,5,157.61
10,85,6,69.4,6,303.47
4,89,8,59.7,7,252.06
9,68,6,50.9,1,223.1
8,55,9,25.8,8,166.18
7,70,10,36.2,7,193.67
5,38,6,24.0,1,117.24
8,53,10,51.2,8,244.76
6,68,5,64.7,6,266.36
10,69,2,70.1,2,284.96
5,56,6,44.5,6,199.19
4,56,5,72.8,3,269.95
7,75,10,60.6,5,262.54
9,74,3,20.3,1,132.48
2,54,2,72.6,4,259.13
4,54,9,42.3,5,187.89
5,72,9,20.0,3,126.68
3,76,2,39.8,6,173.72
6,59,3,44.1,4,192.89
9,65,2,16.8,7,136.55
10,53,2,64.1,5,273.88
9,45,1,70.1,5,284.92
9,51,7,46.8,6,225.42
3,42,8,70.4,7,271.61
6,53,3,31.2,4,152.48
10,79,6,29.5,8,188.07
8,82,7,18.3,2,133.83
10,59,6,69.2,6,298.66
5,90,6,21.8,3,134.68
2,81,10,28.7,2,138.15
4,90,3,40.8,6,186.02
9,63,8,65.1,6,284.55
4,62,8,21.3,1,114.54
8,38,3,53.8,3,225.27
3,49,10,54.3,4,217.0
10,52,9,70.1,5,300.57
2,72,5,46.1,3,181.53
3,74,5,47.2,8,206.29
4,78,9,52.3,2,212.52
7,83,8,17.2,8,146.22
3,90,8,26.5,3,140.76
9,40,9,31.3,4,172.17
4,44,2,16.3,5,98.89
4,87,7,48.2,1,195.98
2,57,7,67.9,2,244.95
8,53,6,68.9,4,280.85
2,82,2,64.1,1,227.87
5,69,1,57.8,1,219.36
5,89,8,52.4,5,227.88
6,39,9,49.1,3,208.89
4,83,7,49.2,3,204.65
6,55,4,45.7,6,204.92
4,53,10,20.9,8,133.68
7,46,8,68.9,2,270.48
3,62,6,32.5,4,147.54
4,68,4,28.9,2,135.02
5,79,2,17.6,5,120.33
4,70,7,34.7,4,161.7
3,71,9,32.2,8,164.88
7,90,4,70.0,7,292.84
2,53,10,35.6,3,152.54
8,84,8,20.2,5,149.94
9,85,4,51.4,1,224.9
10,67,7,26.4,7,174.0
10,53,3,23.9,6,155.46
9,47,5,45.5,8,224.87
3,81,10,69.0,2,260.61
8,46,9,30.3,3,162.12
2,55,5,29.1,4,130.09
6,65,5,72.6,8,296.57
2,65,9,69.2,1,249.42
3,65,3,69.2,6,263.06
5,42,10,34.6,2,158.51
5,59,10,60.5,3,243.73
6,51,2,42.2,1,174.72
8,62,5,44.0,1,195.1
3,84,8,47.5,1,189.73
2,55,10,67.1,8,265.52
10,45,3,16.5,6,131.58
4,68,4,26.4,5,137.44
9,62,2,28.7,7,168.94
6,76,9,65.9,2,263.17
3,39,6,19.3,4,103.46
5,50,7,58.7,1,226.51
3,89,3,24.1,1,121.73
6,79,4,52.1,6,228.37
8,61,10,19.4,5,141.41
6,67,7,25.3,8,155.79
8,78,10,42.9,1,200.5
8,79,6,39.8,3,193.08
5,50,1,67.9,3,253.69
6,48,7,38.4,1,168.81
6,65,5,50.8,4,216.82
5,41,1,33.0,5,152.16
7,80,4,44.1,7,212.03
5,61,5,63.1,5,252.37
10,86,6,35.5,3,191.98
9,72,1,49.7,7,233.54
7,55,9,65.5,4,269.79
4,77,10,67.0,1,255.26
10,56,8,29.6,2,166.46
4,49,8,66.7,7,266.89
5,45,6,43.1,8,199.68
6,81,8,50.8,5,226.38
10,45,3,28.8,2,156.06
10,66,2,33.7,3,176.48
5,87,7,28.6,3,152.78
7,86,10,34.4,5,186.39
4,76,10,26.3,3,141.73
7,69,4,66.1,5,270.97
4,73,1,61.8,8,250.49
10,63,9,21.9,3,150.4
6,55,5,43.2,6,198.51
9,53,1,46.5,2,204.31
2,76,10,66.1,5,256.07
2,59,3,30.1,8,144.41
2,73,5,23.6,5,124.34
9,45,10,36.9,1,181.5
6,40,9,70.8,2,270.72
2,81,10,48.5,2,193.24
2,67,5,50.0,3,192.65
8,73,10,30.0,6,177.33
4,46,3,32.0,7,154.23
4,63,3,44.7,4,185.99
6,65,1,42.5,1,176.65
9,86,8,27.0,6,176.18
5,84,5,30.2,2,150.34
4,55,4,29.1,3,134.96
5,88,1,23.5,2,129.15
7,73,2,36.3,4,174.94
7,82,6,51.2,4,226.72
7,45,4,37.2,8,188.55
10,63,9,62.7,6,283.14
2,89,8,17.0,4,113.79
7,59,7,55.4,6,243.63
3,53,6,61.4,2,227.89
9,75,6,23.3,4,153.59
5,64,10,17.5,8,133.27
3,51,3,22.1,3,107.76
6,74,6,36.2,3,172.11
3,41,10,36.6,7,171.45
4,47,2,44.2,7,190.46
4,45,5,56.4,7,231.15
9,49,7,37.2,8,202.29
8,49,7,42.5,5,203.98
2,64,9,25.4,3,124.58
5,46,10,42.7,7,200.29
10,88,10,43.6,6,230.01
6,84,8,17.1,4,129.85
3,65,1,51.2,7,208.83
6,40,4,30.4,4,149.17
8,89,6,42.5,1,197.52
3,51,10,45.8,2,184.83
5,45,9,41.2,6,191.03
2,72,1,20.8,5,111.54
2,70,10,71.8,1,259.41
4,55,2,22.8,2,111.33
9,81,9,27.1,2,163.7
9,80,1,24.3,2,145.91
8,54,7,51.1,3,224.54
3,45,5,46.0,5,188.11
5,54,10,22.4,4,130.32
7,72,9,22.5,5,148.2
10,66,8,23.4,4,157.3
2,71,7,25.5,4,128.08
6,82,3,70.7,3,274.63
2,42,1,59.1,3,211.36
4,48,1,33.9,6,154.62
6,82,4,34.1,2,163.09
6,43,5,43.5,2,184.4
10,84,6,31.3,8,194.76
9,79,2,20.1,8,153.73
9,40,6,45.1,2,204.11
10,50,10,24.7,3,156.25
8,55,10,70.2,6,296.53
3,75,9,23.0,5,132.95
9,60,9,36.6,5,194.88
6,67,5,65.2,4,261.17
8,55,9,56.7,5,250.84
6,63,2,35.2,7,174.91
5,57,10,38.5,7,189.22
5,45,8,61.5,4,245.14
10,58,9,16.4,5,139.92
10,73,9,36.8,6,205.55
8,71,4,15.9,7,134.55
4,67,9,45.3,6,202.43
8,64,1,46.5,6,214.5
9,57,1,44.5,4,205.39
6,56,9,43.1,6,203.31
8,87,3,38.5,4,191.01
4,81,5,71.8,5,277.48
2,51,10,41.6,7,183.66
6,79,1,28.8,2,144.13
6,81,3,41.8,6,195.96
7,70,7,36.8,7,191.8
3,42,6,40.4,1,158.65
6,78,1,48.9,2,201.58
6,64,4,32.2,1,149.33
7,90,5,69.7,4,283.33
7,70,8,21.0,3,136.18
6,85,8,59.2,4,249.44
2,72,3,61.4,2,222.53
9,75,8,63.2,2,267.59
3,75,1,22.5,2,112.58
2,54,2,31.4,7,143.07
3,46,1,60.5,3,221.04
6,80,8,44.5,3,200.41
5,46,4,68.6,8,275.32
6,44,10,64.1,6,266.44
6,70,6,54.0,4,228.65
7,50,9,62.6,4,260.02
4,60,2,25.1,6,131.44
8,77,5,27.0,1,149.45
5,69,8,69.1,3,269.17
10,87,4,46.4,5,227.72
3,38,8,65.4,5,249.01
7,51,1,45.3,4,197.49
7,67,9,25.3,1,141.62
4,39,1,40.6,1,157.26
9,55,6,24.3,2,143.54
9,51,10,58.7,3,255.63
6,68,8,27.4,5,153.95
2,40,10,24.2,8,131.95
2,86,9,47.1,4,195.08
5,59,3,61.2,4,240.47
5,72,2,56.7,2,221.01
3,77,10,60.6,5,244.1
6,57,9,49.5,5,219.77
10,79,6,64.0,5,282.72
6,81,6,21.8,5,141.66
7,77,2,36.4,3,173.3
2,84,2,71.5,3,257.37
6,84,9,55.2,6,244.83
9,70,2,71.5,3,287.98
9,63,4,56.4,5,249.73
5,73,8,27.1,8,159.69
5,54,10,72.7,1,273.35
7,72,3,43.4,6,204.09
6,69,4,40.9,4,185.96
3,40,9,44.3,8,196.85
10,38,7,52.5,6,244.98
9,74,3,56.4,3,243.72
7,38,2,51.0,2,207.5
5,47,6,24.3,1,119.74
5,67,7,52.4,5,223.09
2,76,8,50.7,5,206.51
6,88,2,29.0,6,161.46
9,49,6,57.1,4,248.81
9,86,2,19.5,3,139.79
10,49,4,23.0,8,159.85
9,68,7,30.2,4,171.39
10,43,1,16.1,6,127.53
9,61,9,18.5,5,142.21
3,81,5,50.1,3,199.9
2,83,6,28.6,1,130.65
10,52,10,55.8,4,254.95
10,86,10,21.5,8,174.57
10,81,6,47.2,8,241.49
2,39,1,17.4,3,83.89
3,76,3,50.9,1,192.49
5,82,5,72.8,2,275.56
9,48,4,18.7,4,129.21
8,57,7,31.2,8,180.54
8,71,1,63.8,3,258.67
2,65,8,71.3,4,264.44
7,49,7,29.7,5,160.15
7,40,3,29.0,8,161.43
9,62,4,20.0,5,140.33
6,41,9,40.2,3,182.2
6,68,5,17.9,1,112.99
7,79,5,27.0,6,160.85
4,44,6,70.7,5,268.97
8,51,4,23.2,1,129.17
2,51,9,37.3,4,159.46
2,48,5,27.1,6,129.39
2,77,2,23.0,1,108.48
4,70,7,62.2,8,258.67
4,65,5,64.6,7,259.46
6,81,4,50.7,6,224.41
10,68,9,24.5,7,171.28
6,86,6,22.4,1,133.13
8,51,4,45.4,6,212.74
2,64,5,38.7,6,167.44
5,88,6,41.3,5,192.11
4,47,3,67.9,3,251.0
7,72,8,15.2,8,136.66
6,40,9,64.0,6,263.89
9,68,3,61.7,6,268.78
10,45,2,20.5,5,139.27
4,73,3,49.5,8,215.38
3,87,1,69.1,4,257.25
5,54,10,27.3,4,144.67
10,66,1,56.1,4,247.0
4,58,10,48.2,2,197.99
2,85,6,31.0,8,158.88
4,83,2,27.5,8,152.71
4,73,7,36.7,4,168.27
6,87,7,65.7,7,278.23
2,49,10,28.8,4,134.38
10,83,10,65.2,5,291.97
10,49,8,39.8,3,199.8
8,55,1,50.9,7,229.77
4,59,2,36.8,4,159.95
4,70,10,61.6,5,250.72
5,43,1,54.5,6,221.48
4,51,7,63.9,4,247.71
4,55,2,30.9,2,134.71
9,40,4,52.8,8,244.73
10,55,6,19.0,4,139.08
6,46,1,60.6,6,245.31
7,59,9,55.6,4,240.16
10,82,6,48.1,2,224.76
2,72,7,44.7,5,186.28
3,60,5,48.3,2,187.74
8,65,10,49.0,6,233.42
7,60,5,55.6,3,232.11
3,83,1,44.5,4,181.47
6,59,9,39.1,4,185.02
4,71,10,42.7,1,179.99
10,67,2,72.8,3,296.17
7,65,10,17.7,6,137.03
8,49,7,18.0,2,120.4
7,87,4,69.0,4,279.46
3,89,1,44.6,1,174.27
9,84,9,58.8,3,260.09
2,44,10,32.3,6,150.82
3,69,1,64.6,2,234.03
7,82,6,21.8,7,152.5
5,81,1,16.8,6,120.75
7,50,2,54.8,5,230.89
7,75,4,70.2,7,291.03
2,66,5,44.7,2,173.01
8,39,10,40.1,8,208.35
4,49,7,27.6,3,133.11
6,57,5,29.4,2,143.61
